record_type,entity_id,recommended_for_presentation,reporting_risk_level,reporting_risk_reason,safer_interpretation,requires_external_validation
leap_mechanism_low_confidence,2020|ITA|Italy|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Italy 2020 Boxing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ITA|Italy|Cycling Road,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Italy 2020 Cycling Road as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ITA|Italy|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Italy 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JOR|Jordan|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Jordan 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JPN|Japan|Archery,not_recommended_for_direct_presentation,high,Mechanism label is host_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Japan 2020 Archery as a leap anomaly with possible host_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JPN|Japan|Baseball/Softball,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Japan 2020 Baseball/Softball as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JPN|Japan|Basketball,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Japan 2020 Basketball as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JPN|Japan|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Japan 2020 Boxing as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JPN|Japan|Cycling Track,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Japan 2020 Cycling Track as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JPN|Japan|Karate,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Japan 2020 Karate as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|JPN|Japan|Surfing,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Japan 2020 Surfing as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|KAZ|Kazakhstan|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Kazakhstan 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|KOR|South Korea|Artistic Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe South Korea 2020 Artistic Gymnastics as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|KSA|Saudi Arabia|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Saudi Arabia 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|LAT|Latvia|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Latvia 2020 3x3 Basketball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|MAS|Malaysia|Cycling Track,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Malaysia 2020 Cycling Track as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NAM|Namibia|Athletics,not_recommended_for_direct_presentation,high,Mechanism label is female_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Namibia 2020 Athletics as a leap anomaly with possible female_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NED|Netherlands|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Netherlands 2020 Boxing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NED|Netherlands|Judo,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Netherlands 2020 Judo as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NGR|Nigeria|Athletics,not_recommended_for_direct_presentation,high,Mechanism label is female_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Nigeria 2020 Athletics as a leap anomaly with possible female_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NOR|Norway|Triathlon,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Norway 2020 Triathlon as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NZL|New Zealand|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe New Zealand 2020 Boxing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NZL|New Zealand|Tennis,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe New Zealand 2020 Tennis as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|NZL|New Zealand|Trampoline Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe New Zealand 2020 Trampoline Gymnastics as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|POL|Poland|Canoe Sprint,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Poland 2020 Canoe Sprint as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|POR|Portugal|Canoe Sprint,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Portugal 2020 Canoe Sprint as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|QAT|Qatar|Beach Volleyball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Qatar 2020 Beach Volleyball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 3x3 Basketball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Artistic Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Artistic Gymnastics as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Artistic Swimming,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Artistic Swimming as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Athletics,not_recommended_for_direct_presentation,high,Mechanism label is female_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Athletics as a leap anomaly with possible female_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Beach Volleyball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Beach Volleyball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Boxing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Cycling Track,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Cycling Track as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Fencing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Fencing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Judo,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Judo as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROC|Russia|Swimming,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Russia 2020 Swimming as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|ROU|Romania|Fencing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Romania 2020 Fencing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|RSA|South Africa|Surfing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe South Africa 2020 Surfing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SLO|Slovenia|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Slovenia 2020 Canoe Slalom as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SLO|Slovenia|Cycling Road,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Slovenia 2020 Cycling Road as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SMR|San Marino|Shooting,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe San Marino 2020 Shooting as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SRB|Serbia|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Serbia 2020 3x3 Basketball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SRB|Serbia|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Serbia 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SUI|Switzerland|Cycling BMX Freestyle,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Switzerland 2020 Cycling BMX Freestyle as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SUI|Switzerland|Cycling Mountain Bike,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Switzerland 2020 Cycling Mountain Bike as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SUI|Switzerland|Cycling Road,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Switzerland 2020 Cycling Road as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SVK|Slovakia|Canoe Sprint,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Slovakia 2020 Canoe Sprint as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SVK|Slovakia|Golf,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Slovakia 2020 Golf as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|SWE|Sweden|Equestrian,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Sweden 2020 Equestrian as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|TPE|Taiwan|Golf,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Taiwan 2020 Golf as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|TPE|Taiwan|Judo,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Taiwan 2020 Judo as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|TPE|Taiwan|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Taiwan 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|TPE|Taiwan|Table Tennis,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Taiwan 2020 Table Tennis as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|TUN|Tunisia|Swimming,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Tunisia 2020 Swimming as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|TUR|Turkey|Artistic Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Turkey 2020 Artistic Gymnastics as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|TUR|Turkey|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Turkey 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|UKR|Ukraine|Artistic Swimming,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Ukraine 2020 Artistic Swimming as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|UKR|Ukraine|Cycling Track,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Ukraine 2020 Cycling Track as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|UKR|Ukraine|Judo,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Ukraine 2020 Judo as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|UKR|Ukraine|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Ukraine 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|UKR|Ukraine|Swimming,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Ukraine 2020 Swimming as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|UKR|Ukraine|Tennis,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe Ukraine 2020 Tennis as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|USA|United States|Baseball/Softball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe United States 2020 Baseball/Softball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|USA|United States|Karate,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe United States 2020 Karate as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|USA|United States|Triathlon,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; no_coach_external_evidence.,Describe United States 2020 Triathlon as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|VEN|Venezuela|Athletics,not_recommended_for_direct_presentation,high,Mechanism label is female_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Venezuela 2020 Athletics as a leap anomaly with possible female_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2020|VEN|Venezuela|Cycling BMX Freestyle,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_data_incomplete; no_coach_external_evidence.,Describe Venezuela 2020 Cycling BMX Freestyle as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|AIN|AIN|Rowing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe AIN 2024 Rowing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|AIN|AIN|Tennis,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe AIN 2024 Tennis as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|ALG|Algeria|Artistic Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Algeria 2024 Artistic Gymnastics as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|AUS|Australia|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Australia 2024 Canoe Slalom as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|AUT|Austria|Sport Climbing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Austria 2024 Sport Climbing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|BEL|Belgium|Cycling Track,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Belgium 2024 Cycling Track as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|CAN|Canada|Breaking,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Canada 2024 Breaking as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|CHN|China|Breaking,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe China 2024 Breaking as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|CHN|China|Sport Climbing,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe China 2024 Sport Climbing as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|COL|Colombia|Artistic Gymnastics,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Colombia 2024 Artistic Gymnastics as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|CPV|Cabo Verde|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is female_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Cabo Verde 2024 Boxing as a leap anomaly with possible female_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|EOR|EOR|Boxing,not_recommended_for_direct_presentation,high,Mechanism label is female_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe EOR 2024 Boxing as a leap anomaly with possible female_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|ESP|Spain|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Spain 2024 3x3 Basketball as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|ESP|Spain|Artistic Swimming,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Spain 2024 Artistic Swimming as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|ESP|Spain|Canoe Slalom,not_recommended_for_direct_presentation,high,Mechanism label is event_expansion_effect but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe Spain 2024 Canoe Slalom as a leap anomaly with possible event_expansion_effect signal; do not use it as a main mechanism example.,1
leap_mechanism_low_confidence,2024|FRA|France|3x3 Basketball,not_recommended_for_direct_presentation,high,Mechanism label is mixed_mechanism but confidence_level=low; risk_flags=high_one_off_spike_risk; economic_claim_limited_by_2024_missing_gdp_total_or_population; no_coach_external_evidence.,Describe France 2024 3x3 Basketball as a leap anomaly with possible mixed_mechanism signal; do not use it as a main mechanism example.,1
