host_year,host_country,host_noc,sport,pre_year,post_year,pre_host_medals,host_year_medals,post_host_medals,pre_country_share_in_sport,host_country_share_in_sport,post_country_share_in_sport,host_lift_vs_pre,host_lift_vs_post,host_lift_vs_baseline,non_host_peer_change,host_lift_vs_peers,host_effect_strength,host_effect_interpretation
1988,South Korea,KOR,Archery,1984.0,1992.0,2.0,6.0,4.0,0.3333333333333333,0.5,0.3333333333333333,4.0,2.0,3.0,1.0,3.0,strong_candidate,"Host-effect candidate evidence for South Korea 1988 Archery: host medals 6 versus pre 2 and post 4. Lift versus baseline is 3; peer-adjusted lift is 3. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Athletics,1984.0,1992.0,0.0,0.0,1.0,0.0,0.0,0.007633587786259542,0.0,-1.0,-0.5,1.24,-1.24,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Athletics: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is -1.24. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Badminton,1984.0,1992.0,0.0,0.0,4.0,0.0,0.0,0.26666666666666666,0.0,-4.0,-2.0,,,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Badminton: host medals 0 versus pre 0 and post 4. Lift versus baseline is -2; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Basketball,1984.0,1992.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,-1.0,0.0,-0.5,1.0,-2.0,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Basketball: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -2. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Boxing,1984.0,1992.0,3.0,4.0,2.0,0.0625,0.08333333333333333,0.041666666666666664,1.0,2.0,1.5,0.6153846153846154,0.3846153846153846,moderate_candidate,"Host-effect candidate evidence for South Korea 1988 Boxing: host medals 4 versus pre 3 and post 2. Lift versus baseline is 1.5; peer-adjusted lift is 0.384615. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Canoeing,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.090909090909091,-3.090909090909091,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Canoeing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -3.09091. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Cycling,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5454545454545454,-1.5454545454545454,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Cycling: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.54545. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Diving,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Equestrianism,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,-0.375,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Equestrianism: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.375. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Fencing,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,-0.8888888888888888,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.888889. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Football,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.75,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.75. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Gymnastics,1984.0,1992.0,0.0,1.0,1.0,0.0,0.022727272727272728,0.02127659574468085,1.0,0.0,0.5,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for South Korea 1988 Gymnastics: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Handball,1984.0,1992.0,1.0,2.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.33333333333333337,moderate_candidate,"Host-effect candidate evidence for South Korea 1988 Handball: host medals 2 versus pre 1 and post 1. Lift versus baseline is 1; peer-adjusted lift is 0.333333. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Hockey,1984.0,1992.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,1.0,1.0,1.0,0.0,1.0,moderate_candidate,"Host-effect candidate evidence for South Korea 1988 Hockey: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Judo,1984.0,1992.0,5.0,3.0,4.0,0.15625,0.10714285714285714,0.07142857142857142,-2.0,-1.0,-1.5,0.42857142857142855,-2.4285714285714284,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Judo: host medals 3 versus pre 5 and post 4. Lift versus baseline is -1.5; peer-adjusted lift is -2.42857. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Modern Pentathlon,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.75,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Modern Pentathlon: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.75. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Rhythmic Gymnastics,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Rhythmic Gymnastics: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.5. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Rowing,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,-1.5625,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Rowing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.5625. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Sailing,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,-0.5333333333333333,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Sailing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.533333. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Shooting,1984.0,1992.0,0.0,1.0,2.0,0.0,0.02564102564102564,0.05128205128205128,1.0,-1.0,0.0,1.0,0.0,weak_candidate,"Host-effect candidate evidence for South Korea 1988 Shooting: host medals 1 versus pre 0 and post 2. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Swimming,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Swimming: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.33333. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Synchronized Swimming,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Synchronized Swimming: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Table Tennis,1984.0,1992.0,0.0,4.0,4.0,0.0,0.3333333333333333,0.26666666666666666,4.0,0.0,2.0,2.6666666666666665,1.3333333333333335,strong_candidate,"Host-effect candidate evidence for South Korea 1988 Table Tennis: host medals 4 versus pre 0 and post 4. Lift versus baseline is 2; peer-adjusted lift is 1.33333. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Tennis,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Tennis: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -2. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Volleyball,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Volleyball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.6. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Water Polo,1984.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for South Korea 1988 Water Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Weightlifting,1984.0,1992.0,0.0,2.0,1.0,0.0,0.06666666666666667,0.034482758620689655,2.0,1.0,1.5,1.2727272727272727,0.7272727272727273,moderate_candidate,"Host-effect candidate evidence for South Korea 1988 Weightlifting: host medals 2 versus pre 0 and post 1. Lift versus baseline is 1.5; peer-adjusted lift is 0.727273. Read this as internal comparative evidence, not a causal claim."
1988,South Korea,KOR,Wrestling,1984.0,1992.0,7.0,9.0,4.0,0.11666666666666667,0.15,0.06666666666666667,2.0,5.0,3.5,0.15,1.85,strong_candidate,"Host-effect candidate evidence for South Korea 1988 Wrestling: host medals 9 versus pre 7 and post 4. Lift versus baseline is 3.5; peer-adjusted lift is 1.85. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Archery,1988.0,1996.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,1.0,1.0,1.0,0.6666666666666666,0.33333333333333337,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Archery: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0.333333. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Athletics,1988.0,1996.0,0.0,4.0,2.0,0.0,0.030534351145038167,0.015151515151515152,4.0,2.0,3.0,1.8529411764705883,2.1470588235294117,strong_candidate,"Host-effect candidate evidence for Spain 1992 Athletics: host medals 4 versus pre 0 and post 2. Lift versus baseline is 3; peer-adjusted lift is 2.14706. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Badminton,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Badminton: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -3. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Baseball,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Baseball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Basketball,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Basketball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.8. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Boxing,1988.0,1996.0,0.0,1.0,1.0,0.0,0.020833333333333332,0.020833333333333332,1.0,0.0,0.5,0.75,0.25,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Boxing: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0.25. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Canoeing,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9375,-1.9375,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Canoeing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.9375. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Cycling,1988.0,1996.0,0.0,1.0,2.0,0.0,0.03333333333333333,0.047619047619047616,1.0,-1.0,0.0,1.6153846153846154,-0.6153846153846154,weak_candidate,"Host-effect candidate evidence for Spain 1992 Cycling: host medals 1 versus pre 0 and post 2. Lift versus baseline is 0; peer-adjusted lift is -0.615385. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Diving,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.25. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Equestrianism,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,-1.5714285714285714,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Equestrianism: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.57143. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Fencing,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,-1.4444444444444444,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.44444. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Football,1988.0,1996.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Football: host medals 1 versus pre 0 and post 0. Lift versus baseline is 1; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Gymnastics,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4444444444444446,-3.4444444444444446,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Gymnastics: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -3.44444. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Handball,1988.0,1996.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.5,0.6,-0.6,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Handball: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is -0.6. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Hockey,1988.0,1996.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5,0.75,0.25,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Hockey: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0.25. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Judo,1988.0,1996.0,0.0,2.0,3.0,0.0,0.03571428571428571,0.05357142857142857,2.0,-1.0,0.5,2.0555555555555554,-0.05555555555555536,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Judo: host medals 2 versus pre 0 and post 3. Lift versus baseline is 0.5; peer-adjusted lift is -0.0555556. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Modern Pentathlon,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Modern Pentathlon: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Rhythmic Gymnastics,1988.0,1996.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.5,2.0,-1.0,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Rhythmic Gymnastics: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Rowing,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Rowing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.5. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Sailing,1988.0,1996.0,1.0,5.0,2.0,0.041666666666666664,0.16666666666666666,0.06666666666666667,4.0,3.0,3.5,0.9090909090909091,3.090909090909091,strong_candidate,"Host-effect candidate evidence for Spain 1992 Sailing: host medals 5 versus pre 1 and post 2. Lift versus baseline is 3.5; peer-adjusted lift is 3.09091. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Shooting,1988.0,1996.0,1.0,0.0,0.0,0.02564102564102564,0.0,0.0,-1.0,0.0,-0.5,1.4444444444444444,-2.4444444444444446,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Shooting: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -2.44444. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Swimming,1988.0,1996.0,1.0,1.0,0.0,0.010638297872340425,0.010752688172043012,0.0,0.0,1.0,0.5,2.764705882352941,-2.764705882352941,weak_candidate,"Host-effect candidate evidence for Spain 1992 Swimming: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -2.76471. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Synchronized Swimming,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Synchronized Swimming: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Table Tennis,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,-0.8333333333333334,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Table Tennis: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.833333. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Tennis,1988.0,1996.0,1.0,3.0,3.0,0.0625,0.1875,0.25,2.0,0.0,1.0,0.75,1.25,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Tennis: host medals 3 versus pre 1 and post 3. Lift versus baseline is 1; peer-adjusted lift is 1.25. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Volleyball,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Volleyball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Water Polo,1988.0,1996.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for Spain 1992 Water Polo: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Weightlifting,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,-1.3636363636363635,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Weightlifting: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.36364. Read this as internal comparative evidence, not a causal claim."
1992,Spain,ESP,Wrestling,1988.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,-1.2222222222222223,no_positive_host_lift,"Host-effect candidate evidence for Spain 1992 Wrestling: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.22222. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Archery,1992.0,2000.0,0.0,2.0,2.0,0.0,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.7142857142857143,1.2857142857142856,moderate_candidate,"Host-effect candidate evidence for United States 1996 Archery: host medals 2 versus pre 0 and post 2. Lift versus baseline is 1; peer-adjusted lift is 1.28571. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Athletics,1992.0,2000.0,30.0,23.0,16.0,0.22900763358778625,0.17424242424242425,0.11510791366906475,-7.0,7.0,0.0,0.8181818181818182,-7.818181818181818,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Athletics: host medals 23 versus pre 30 and post 16. Lift versus baseline is 0; peer-adjusted lift is -7.81818. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Badminton,1992.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Badminton: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Baseball,1992.0,2000.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.0,1.0,moderate_candidate,"Host-effect candidate evidence for United States 1996 Baseball: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Basketball,1992.0,2000.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.75,-0.75,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Basketball: host medals 2 versus pre 2 and post 2. Lift versus baseline is 0; peer-adjusted lift is -0.75. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Beach Volleyball,1992.0,2000.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.16666666666666666,2.0,1.0,1.5,1.3333333333333333,0.6666666666666667,moderate_candidate,"Host-effect candidate evidence for United States 1996 Beach Volleyball: host medals 2 versus pre 0 and post 1. Lift versus baseline is 1.5; peer-adjusted lift is 0.666667. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Boxing,1992.0,2000.0,3.0,6.0,4.0,0.0625,0.125,0.08333333333333333,3.0,2.0,2.5,0.5714285714285714,2.428571428571429,strong_candidate,"Host-effect candidate evidence for United States 1996 Boxing: host medals 6 versus pre 3 and post 4. Lift versus baseline is 2.5; peer-adjusted lift is 2.42857. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Canoeing,1992.0,2000.0,3.0,1.0,0.0,0.0625,0.020833333333333332,0.0,-2.0,1.0,-0.5,0.5,-2.5,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Canoeing: host medals 1 versus pre 3 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -2.5. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Cycling,1992.0,2000.0,2.0,3.0,2.0,0.06666666666666667,0.07142857142857142,0.03773584905660377,1.0,1.0,1.0,1.25,-0.25,moderate_candidate,"Host-effect candidate evidence for United States 1996 Cycling: host medals 3 versus pre 2 and post 2. Lift versus baseline is 1; peer-adjusted lift is -0.25. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Diving,1992.0,2000.0,3.0,2.0,1.0,0.25,0.16666666666666666,0.041666666666666664,-1.0,1.0,0.0,1.0,-2.0,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Diving: host medals 2 versus pre 3 and post 1. Lift versus baseline is 0; peer-adjusted lift is -2. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Equestrianism,1992.0,2000.0,2.0,4.0,3.0,0.1111111111111111,0.2222222222222222,0.16666666666666666,2.0,1.0,1.5,-0.14285714285714285,2.142857142857143,moderate_candidate,"Host-effect candidate evidence for United States 1996 Equestrianism: host medals 4 versus pre 2 and post 3. Lift versus baseline is 1.5; peer-adjusted lift is 2.14286. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Fencing,1992.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.5. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Football,1992.0,2000.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5,1.0,0.0,moderate_candidate,"Host-effect candidate evidence for United States 1996 Football: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Gymnastics,1992.0,2000.0,6.0,5.0,1.0,0.1276595744680851,0.11363636363636363,0.023809523809523808,-1.0,4.0,1.5,1.6666666666666667,-2.666666666666667,weak_candidate,"Host-effect candidate evidence for United States 1996 Gymnastics: host medals 5 versus pre 6 and post 1. Lift versus baseline is 1.5; peer-adjusted lift is -2.66667. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Handball,1992.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Handball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Hockey,1992.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Hockey: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Judo,1992.0,2000.0,1.0,1.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,1.0,0.5,1.0,-1.0,weak_candidate,"Host-effect candidate evidence for United States 1996 Judo: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
1996,United States,USA,Modern Pentathlon,1992.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.5,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for United States 1996 Modern Pentathlon: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
